text,label
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",ham
A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 ,spam
Where r e meeting tmr?,ham
Lol yes. But it will add some spice to your day.,ham
Hope you are having a great day.,ham
Our Prasanth ettans mother passed away last night. Just pray for her and family.,ham
"K, I'll work something out",ham
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,spam
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,ham
I cant pick the phone right now. Pls send a message,ham
You call him and tell now infront of them. Call him now.,ham
Ok no prob...,ham
Ladies first and genus second k .,ham
No. Yes please. Been swimming?,ham
Mum not going robinson already.,ham
Ok set let u noe e details later...,ham
Not..tel software name..,ham
I send the print  outs da.,ham
IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,ham
"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",ham
"I didnt get ur full msg..sometext is missing, send it again",ham
"Probably not, I'm almost out of gas and I get some cash tomorrow",ham
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",spam
I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,ham
I'm leaving my house now.,ham
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",spam
ÌÏ ready then call me...,ham
Wewa is 130. Iriver 255. All 128 mb.,ham
It is a good thing I'm now getting the connection to bw,ham
Sry da..jst nw only i came to home..,ham
"That's cool he'll be here all night, lemme know when you're around",ham
Are you staying in town ?,ham
"Haha yeah, 2 oz is kind of a shitload",ham
Ok u can take me shopping when u get paid =D,ham
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",ham
"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",ham
But pls dont play in others life.,ham
Eatin my lunch...,ham
Hmmm.but you should give it on one day..,ham
"Didn't try, g and I decided not to head out",ham
Ok no prob,ham
Surly ill give it to you:-) while coming to review.,ham
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",ham
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,ham
"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",spam
A guy who gets used but is too dumb to realize it.,ham
"Okey dokey, i‰Û÷ll be over in a bit just sorting some stuff out.",ham
Don no da:)whats you plan?,ham
Yes fine ,ham
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",spam
I liked the new mobile,ham
Anytime...,ham
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,ham
Yar but they say got some error.,ham
Hey anyway i have to :-),ham
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,ham
Wif my family booking tour package.,ham
"Did you say bold, then torch later. Or one torch and 2bold?",ham
"Haha awesome, I might need to take you up on that, what you doin tonight?",ham
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),ham
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,ham
Thats cool princess! I will cover your face in hot sticky cum :),ham
Big brother‰Û÷s really scraped the barrel with this shower of social misfits,ham
Oops i thk i dun haf enuff... I go check then tell Ì_..,ham
S:)8 min to go for lunch:),ham
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",ham
"K will do, addie &amp; I are doing some art so I'll be here when you get home",ham
My uncles in Atlanta. Wish you guys a great semester.,ham
"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",ham
Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..,ham
"Yup. Anything lor, if u dun wan it's ok...",ham
"I'm home, my love ... If your still awake ... *loving kiss*",ham
HELLO PEACH! MY CAKE TASTS LUSH!,ham
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",spam
"There'll be a minor shindig at my place later tonight, you interested?",ham
Jason says it's cool if we pick some up from his place in like an hour,ham
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",spam
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,ham
I've reached already.,ham
I dont know ask to my brother. Nothing problem some thing that. Just i told .,ham
K:)eng rocking in ashes:),ham
Wat time r Ì_ going to xin's hostel?,ham
Good Morning my Dear Shijutta........... Have a great &amp; successful day.,ham
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam
Oh k:)after that placement there ah?,ham
"Not for possession, especially not first offense",ham
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",ham
I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,ham
We have pizza if u want,ham
"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""",ham
Many more happy returns of the day. I wish you happy birthday.,ham
Ya very nice. . .be ready on thursday,ham
I am in hospital da. . I will return home in evening,ham
"\Thinking of u ;) x\""""",ham
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam
Orh i tot u say she now still dun believe.,ham
"When you just put in the + sign, choose my number and the pin will show. Right?",ham
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,ham
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,ham
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",ham
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam
Well boy am I glad G wasted all night at applebees for nothing,ham
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,spam
Ok lor... Or u wan me go look 4 u?,ham
U wan 2 haf lunch i'm in da canteen now.,ham
Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,ham
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",ham
URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,spam
I'm home. Doc gave me pain meds says everything is fine.,ham
It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),ham
Me too! Have a lovely night xxx,ham
Prepare to be pleasured :),ham
Hi.:)technical support.providing assistance to us customer through call and email:),ham
if you text on your way to cup stop that should work. And that should be BUS,ham
Whens your radio show?,ham
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,spam
I'm not sure if its still available though,ham
watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,ham
CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,ham
Hi..i got the money da:),ham
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",ham
Ok then u tell me wat time u coming later lor.,ham
U repeat e instructions again. Wat's e road name of ur house?,ham
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",ham
Quite lor. But dun tell him wait he get complacent...,ham
Sorry completely forgot * will pop em round this week if your still here?,ham
U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
O we cant see if we can join denis and mina? Or does denis want alone time,ham
Sen told that he is going to join his uncle finance in cbe,ham
Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,ham
"Call me, i am senthil from hsbc.",ham
"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",ham
Indeed and by the way it was either or - not both !,ham
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",spam
Holy living christ what is taking you so long,ham
ÌÏ thk of wat to eat tonight.,ham
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",ham
We're on the opposite side from where we dropped you off,ham
Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,ham
Send me your resume:-),ham
Gd luck 4 ur exams :-),ham
Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,ham
Sorry that was my uncle. I.ll keep in touch,ham
Saw Guys and Dolls last night with Patrick Swayze it was great,ham
URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,spam
Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,spam
Just come home. I don't want u to be miserable,ham
I dont know why she.s not getting your messages,ham
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",ham
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",ham
Reverse is cheating. That is not mathematics.,ham
How do you plan to manage that,ham
"Er, hello, things didn‰Û÷t quite go to plan ‰ÛÒ is limping slowly home followed by aa and with exhaust hanging off",ham
Sorry for the delay. Yes masters,ham
Call me when u finish then i come n pick u.,ham
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,spam
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,ham
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",ham
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",ham
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,ham
"fyi I'm at usf now, swing by the room whenever",ham
i can call in  &lt;#&gt;  min if thats ok,ham
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ham
ÌÏ no home work to do meh... ,ham
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,ham
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,ham
How's ur paper?,ham
Got smaller capacity one? Quite ex...,ham
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,spam
Im good! I have been thinking about you...,ham
u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),spam
:-) :-),ham
Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,ham
I am going to sleep. I am tired of travel.,ham
"Haha, just what I was thinkin",ham
Yup but it's not giving me problems now so mayb i'll jus leave it...,ham
Lol no. Just trying to make your day a little more interesting,ham
"How long before you get reply, just defer admission til next semester",ham
"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",ham
Po de :-):):-):-):-). No need job aha.,ham
Rats. Hey did u ever vote for the next themes?,ham
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",spam
I hope your pee burns tonite.,ham
"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",ham
Yay can't wait to party together!,ham
....photoshop makes my computer shut down.,ham
All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,ham
That's one of the issues but california is okay. No snow so its manageable,ham
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,spam
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",ham
"Awesome, that gonna be soon or later tonight?",ham
I need details about that online job.,ham
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,spam
Missing you too.pray inshah allah,ham
Pls help me tell Ashley that i cant find her number oh,ham
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
S.this will increase the chance of winning.,ham
either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,ham
Maybe you should find something else to do instead???,ham
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,ham
I liked your new house,ham
I'm fine. Hope you are also,ham
"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",ham
Same to u...,ham
yes baby! I need to stretch open your pussy!,ham
Thanks  and ! Or bomb and date as my phone wanted to say! ,ham
Ok...,ham
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",ham
"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",ham
Nokia phone is lovly..,ham
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,spam
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam
Sorry da..today i wont come to play..i have driving clas..,ham
I'm really sorry I lit your hair on fire,ham
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",ham
Okey dokey swashbuckling stuff what oh.,ham
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",ham
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,ham
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,ham
Well. You know what i mean. Texting,ham
Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...,ham
Lol! Oops sorry! Have fun. ,ham
Wat happened to the cruise thing,ham
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",ham
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,ham
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
Yeah just open chat and click friend lists. Then make the list. Easy as pie,ham
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,ham
When/where do I pick you up,ham
As usual u can call me ard 10 smth.,ham
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,ham
Poor girl can't go one day lmao,ham
Or just do that 6times,ham
Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,spam
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,ham
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,ham
Its worse if if uses half way then stops. Its better for him to complete it.,ham
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
Send me the new number,ham
Convey my regards to him,ham
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam
2 and half years i missed your friendship:-),ham
I cant pick the phone right now. Pls send a message,ham
Oh for fuck's sake she's in like tallahassee,ham
"Haha, that was the first person I was gonna ask",ham
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam
Taka lor. Wat time u wan 2 come n look 4 us?,ham
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam
"\I;m reaching in another 2 stops.\""""",ham
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",ham
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
Will you come online today night,ham
Then anything special?,ham
"I'm in solihull, | do you want anything?",ham
Will do. Have a good day,ham
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,ham
Love that holiday Monday feeling even if I have to go to the dentists in an hour,ham
I am on the way to tirupur.,ham
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,ham
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,ham
"Just dropped em off, omw back now",ham
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,ham
Re your call; You didn't see my facebook huh?,ham
"G says you never answer your texts, confirm/deny",ham
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",ham
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
Oh yah... We never cancel leh... Haha ,ham
We can go 4 e normal pilates after our intro...  ,ham
Ok... Let u noe when i leave my house.,ham
"Oh yes, why is it like torture watching england?",ham
Wanna do some art?! :D,ham
Just hopeing that wasn‰Û÷t too pissed up to remember and has gone off to his sisters or something!,ham
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",spam
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",ham
Match started.india  &lt;#&gt;  for 2,ham
Once free call me sir.,ham
Hey do you want anything to buy:),ham
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",ham
K..k.:)congratulation ..,ham
G wants to know where the fuck you are,ham
No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,ham
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham
ÌÏ go home liao? Ask dad to pick me up at 6...,ham
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,ham
"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",ham
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,ham
Wrong phone! This phone! I answer this one but assume the other is people i don't well,ham
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",ham
I'm already back home so no probably not,ham
Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,spam
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",spam
I am in bus on the way to calicut,ham
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,ham
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",spam
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,ham
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,ham
Doing my masters. When will you buy a bb cos i have for sale and how's bf,ham
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",ham
I'm vivek:)i got call from your number.,ham
Why didn't u call on your lunch?,ham
"What i mean was i left too early to check, cos i'm working a 9-6.",ham
I want  &lt;#&gt;  rs da:)do you have it?,ham
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",ham
Yup ok...,ham
I want to see your pretty pussy...,ham
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam
"A few people are at the game, I'm at the mall with iouri and kaila",ham
URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,spam
You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,spam
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,ham
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,ham
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,ham
Hey come online! Use msn... We are all there,ham
I'm fine. Hope you are good. Do take care.,ham
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,ham
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,ham
Yar... I tot u knew dis would happen long ago already.,ham
You are gorgeous! keep those pix cumming :) thank you!,ham
"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",ham
JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,ham
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),ham
So what u doing today?,ham
I said its okay. Sorry,ham
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,ham
Networking job is there.,ham
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam
Dont let studying stress you out. L8r.,ham
That's y u haf 2 keep me busy...,ham
No rushing. I'm not working. I'm in school so if we rush we go hungry.,ham
Which channel:-):-):):-).,ham
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,ham
Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,spam
"We made it! Eta at taunton is 12:30 as planned, hope that‰Û÷s still okday?! Good to see you! :-xx",ham
I'm hungry buy smth home...,ham
"HEY KATE HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.\""""",ham
My drive can only be read. I need to write,ham
"Just looked it up and addie goes back Monday, sucks to be her",ham
Happy new year. Hope you are having a good semester,ham
Esplanade lor. Where else...,ham
Can you talk with me..,ham
"Hmph. Go head, big baller.",ham
Well its not like you actually called someone a punto. That woulda been worse.,ham
"Nope. Since ayo travelled, he has forgotten his guy",ham
You still around? Looking to pick up later,ham
CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,spam
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,ham
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,ham
ILL B DOWN SOON,ham
Oh k. . I will come tomorrow,ham
Go fool dont cheat others ok,ham
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",ham
"By the way, 'rencontre' is to meet again. Mountains dont....",ham
You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,spam
U attend ur driving lesson how many times a wk n which day?,ham
"Uncle G, just checking up on you. Do have a rewarding month",ham
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,ham
I think the other two still need to get cash but we can def be ready by 9,ham
